,Date and Time,Description,status,column0,column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20
23007,Feb 12 09:29:06,"Received: $GNGNS,172906.000,1255.9998,N,07740.9996,E,NNA,03,50.0,925.0,-89.9,,,V*4C",Received,$GNGNS,172906.000,15.693888888888889,N,80.44333333333333,E,NNA,03,50.0,925.0,-89.9,,,V*4C,,,,,,,
23020,Feb 12 09:29:07,"Received: $GNGNS,172907.000,1255.9998,N,07740.9996,E,NNA,03,50.0,925.0,-89.9,,,V*4D",Received,$GNGNS,172907.000,15.693888888888889,N,80.44333333333333,E,NNA,03,50.0,925.0,-89.9,,,V*4D,,,,,,,
23033,Feb 12 09:29:08,"Received: $GNGNS,172908.000,1255.9998,N,07740.9996,E,NNA,03,50.0,925.0,-89.9,,,V*42",Received,$GNGNS,172908.000,15.693888888888889,N,80.44333333333333,E,NNA,03,50.0,925.0,-89.9,,,V*42,,,,,,,
23046,Feb 12 09:29:09,"Received: $GNGNS,172909.000,1255.9998,N,07740.9996,E,NNA,03,50.0,925.0,-89.9,,,V*43",Received,$GNGNS,172909.000,15.693888888888889,N,80.44333333333333,E,NNA,03,50.0,925.0,-89.9,,,V*43,,,,,,,
23059,Feb 12 09:29:10,"Received: $GNGNS,172910.000,1255.9998,N,07740.9996,E,NNA,03,50.0,925.0,-89.9,,,V*4B",Received,$GNGNS,172910.000,15.693888888888889,N,80.44333333333333,E,NNA,03,50.0,925.0,-89.9,,,V*4B,,,,,,,
23072,Feb 12 09:29:11,"Received: $GNGNS,172911.000,1255.9998,N,07740.9996,E,NNA,03,50.0,925.0,-89.9,,,V*4A",Received,$GNGNS,172911.000,15.693888888888889,N,80.44333333333333,E,NNA,03,50.0,925.0,-89.9,,,V*4A,,,,,,,
23087,Feb 12 09:29:12,"Received: $GNGNS,172912.000,1255.9998,N,07740.9996,E,NNA,03,50.0,925.0,-89.9,,,V*49",Received,$GNGNS,172912.000,15.693888888888889,N,80.44333333333333,E,NNA,03,50.0,925.0,-89.9,,,V*49,,,,,,,
23100,Feb 12 09:29:13,"Received: $GNGNS,172913.000,1255.9998,N,07740.9996,E,NNA,03,50.0,925.0,-89.9,,,V*48",Received,$GNGNS,172913.000,15.693888888888889,N,80.44333333333333,E,NNA,03,50.0,925.0,-89.9,,,V*48,,,,,,,
23113,Feb 12 09:29:14,"Received: $GNGNS,172914.000,1255.9998,N,07740.9996,E,NNA,03,50.0,925.0,-89.9,,,V*4F",Received,$GNGNS,172914.000,15.693888888888889,N,80.44333333333333,E,NNA,03,50.0,925.0,-89.9,,,V*4F,,,,,,,
23126,Feb 12 09:29:15,"Received: $GNGNS,172915.000,1255.9998,N,07740.9996,E,NNA,03,50.0,925.0,-89.9,,,V*4E",Received,$GNGNS,172915.000,15.693888888888889,N,80.44333333333333,E,NNA,03,50.0,925.0,-89.9,,,V*4E,,,,,,,
23139,Feb 12 09:29:16,"Received: $GNGNS,172916.000,1255.9998,N,07740.9996,E,NNA,03,50.0,925.0,-89.9,,,V*4D",Received,$GNGNS,172916.000,15.693888888888889,N,80.44333333333333,E,NNA,03,50.0,925.0,-89.9,,,V*4D,,,,,,,
23152,Feb 12 09:29:17,"Received: $GNGNS,172917.000,1255.9998,N,07740.9996,E,NNA,03,50.0,925.0,-89.9,,,V*4C",Received,$GNGNS,172917.000,15.693888888888889,N,80.44333333333333,E,NNA,03,50.0,925.0,-89.9,,,V*4C,,,,,,,
23165,Feb 12 09:29:18,"Received: $GNGNS,172918.000,1255.9998,N,07740.9996,E,NNA,03,50.0,925.0,-89.9,,,V*43",Received,$GNGNS,172918.000,15.693888888888889,N,80.44333333333333,E,NNA,03,50.0,925.0,-89.9,,,V*43,,,,,,,
23178,Feb 12 09:29:19,"Received: $GNGNS,172919.000,1255.9998,N,07740.9996,E,NNA,03,50.0,925.0,-89.9,,,V*42",Received,$GNGNS,172919.000,15.693888888888889,N,80.44333333333333,E,NNA,03,50.0,925.0,-89.9,,,V*42,,,,,,,
23191,Feb 12 09:29:20,"Received: $GNGNS,172920.000,1255.9998,N,07740.9996,E,NNA,03,50.0,925.0,-89.9,,,V*48",Received,$GNGNS,172920.000,15.693888888888889,N,80.44333333333333,E,NNA,03,50.0,925.0,-89.9,,,V*48,,,,,,,
23204,Feb 12 09:29:21,"Received: $GNGNS,172921.000,1255.9998,N,07740.9996,E,NNA,03,50.0,925.0,-89.9,,,V*49",Received,$GNGNS,172921.000,15.693888888888889,N,80.44333333333333,E,NNA,03,50.0,925.0,-89.9,,,V*49,,,,,,,
23219,Feb 12 09:29:22,"Received: $GNGNS,172922.000,1255.9998,N,07740.9996,E,NNA,03,50.0,925.0,-89.9,,,V*4A",Received,$GNGNS,172922.000,15.693888888888889,N,80.44333333333333,E,NNA,03,50.0,925.0,-89.9,,,V*4A,,,,,,,
23232,Feb 12 09:29:23,"Received: $GNGNS,172923.000,1255.9998,N,07740.9996,E,NNA,03,50.0,925.0,-89.9,,,V*4B",Received,$GNGNS,172923.000,15.693888888888889,N,80.44333333333333,E,NNA,03,50.0,925.0,-89.9,,,V*4B,,,,,,,
23245,Feb 12 09:29:24,"Received: $GNGNS,172924.000,1255.9998,N,07740.9996,E,NNA,03,49.5,925.0,-89.9,,,V*41",Received,$GNGNS,172924.000,15.693888888888889,N,80.44333333333333,E,NNA,03,49.5,925.0,-89.9,,,V*41,,,,,,,
23258,Feb 12 09:29:25,"Received: $GNGNS,172925.000,1255.9998,N,07740.9996,E,NNA,03,49.5,925.0,-89.9,,,V*40",Received,$GNGNS,172925.000,15.693888888888889,N,80.44333333333333,E,NNA,03,49.5,925.0,-89.9,,,V*40,,,,,,,
23271,Feb 12 09:29:26,"Received: $GNGNS,172926.000,1255.9998,N,07740.9996,E,NNA,03,48.8,925.0,-89.9,,,V*4F",Received,$GNGNS,172926.000,15.693888888888889,N,80.44333333333333,E,NNA,03,48.8,925.0,-89.9,,,V*4F,,,,,,,
23284,Feb 12 09:29:27,"Received: $GNGNS,172927.000,1255.9998,N,07740.9996,E,NNA,03,48.8,925.0,-89.9,,,V*4E",Received,$GNGNS,172927.000,15.693888888888889,N,80.44333333333333,E,NNA,03,48.8,925.0,-89.9,,,V*4E,,,,,,,
23297,Feb 12 09:29:28,"Received: $GNGNS,172928.000,1255.9998,N,07740.9996,E,NNA,03,49.3,925.0,-89.9,,,V*4B",Received,$GNGNS,172928.000,15.693888888888889,N,80.44333333333333,E,NNA,03,49.3,925.0,-89.9,,,V*4B,,,,,,,
23310,Feb 12 09:29:29,"Received: $GNGNS,172929.000,1255.9998,N,07740.9996,E,NNA,03,49.3,925.0,-89.9,,,V*4A",Received,$GNGNS,172929.000,15.693888888888889,N,80.44333333333333,E,NNA,03,49.3,925.0,-89.9,,,V*4A,,,,,,,
23323,Feb 12 09:29:30,"Received: $GNGNS,172930.000,1255.9998,N,07740.9996,E,NNA,03,49.3,925.0,-89.9,,,V*42",Received,$GNGNS,172930.000,15.693888888888889,N,80.44333333333333,E,NNA,03,49.3,925.0,-89.9,,,V*42,,,,,,,
23336,Feb 12 09:29:31,"Received: $GNGNS,172931.000,1255.9998,N,07740.9996,E,NNA,03,48.3,925.0,-89.9,,,V*42",Received,$GNGNS,172931.000,15.693888888888889,N,80.44333333333333,E,NNA,03,48.3,925.0,-89.9,,,V*42,,,,,,,
23351,Feb 12 09:29:32,"Received: $GNGNS,172932.000,1255.9998,N,07740.9996,E,NNA,03,48.3,925.0,-89.9,,,V*41",Received,$GNGNS,172932.000,15.693888888888889,N,80.44333333333333,E,NNA,03,48.3,925.0,-89.9,,,V*41,,,,,,,
23364,Feb 12 09:29:33,"Received: $GNGNS,172933.000,1255.9998,N,07740.9996,E,NNA,03,48.3,925.0,-89.9,,,V*40",Received,$GNGNS,172933.000,15.693888888888889,N,80.44333333333333,E,NNA,03,48.3,925.0,-89.9,,,V*40,,,,,,,
23377,Feb 12 09:29:34,"Received: $GNGNS,172934.000,1255.9998,N,07740.9996,E,NNA,03,48.3,925.0,-89.9,,,V*47",Received,$GNGNS,172934.000,15.693888888888889,N,80.44333333333333,E,NNA,03,48.3,925.0,-89.9,,,V*47,,,,,,,
23390,Feb 12 09:29:35,"Received: $GNGNS,172935.000,1255.9998,N,07740.9996,E,NNA,03,48.8,925.0,-89.9,,,V*4D",Received,$GNGNS,172935.000,15.693888888888889,N,80.44333333333333,E,NNA,03,48.8,925.0,-89.9,,,V*4D,,,,,,,
23403,Feb 12 09:29:36,"Received: $GNGNS,172936.000,1255.9998,N,07740.9996,E,NNA,03,48.8,925.0,-89.9,,,V*4E",Received,$GNGNS,172936.000,15.693888888888889,N,80.44333333333333,E,NNA,03,48.8,925.0,-89.9,,,V*4E,,,,,,,
23416,Feb 12 09:29:37,"Received: $GNGNS,172937.000,1255.9998,N,07740.9996,E,NNA,03,49.3,925.0,-89.9,,,V*45",Received,$GNGNS,172937.000,15.693888888888889,N,80.44333333333333,E,NNA,03,49.3,925.0,-89.9,,,V*45,,,,,,,
23429,Feb 12 09:29:38,"Received: $GNGNS,172938.000,1255.9998,N,07740.9996,E,NNA,03,49.3,925.0,-89.9,,,V*4A",Received,$GNGNS,172938.000,15.693888888888889,N,80.44333333333333,E,NNA,03,49.3,925.0,-89.9,,,V*4A,,,,,,,
23442,Feb 12 09:29:39,"Received: $GNGNS,172939.000,1255.9998,N,07740.9996,E,NNA,03,47.8,925.0,-89.9,,,V*4E",Received,$GNGNS,172939.000,15.693888888888889,N,80.44333333333333,E,NNA,03,47.8,925.0,-89.9,,,V*4E,,,,,,,
23455,Feb 12 09:29:40,"Received: $GNGNS,172940.000,1255.9998,N,07740.9996,E,NNA,03,47.8,925.0,-89.9,,,V*40",Received,$GNGNS,172940.000,15.693888888888889,N,80.44333333333333,E,NNA,03,47.8,925.0,-89.9,,,V*40,,,,,,,
23468,Feb 12 09:29:41,"Received: $GNGNS,172941.000,1255.9998,N,07740.9996,E,NNA,03,47.8,925.0,-89.9,,,V*41",Received,$GNGNS,172941.000,15.693888888888889,N,80.44333333333333,E,NNA,03,47.8,925.0,-89.9,,,V*41,,,,,,,
23483,Feb 12 09:29:42,"Received: $GNGNS,172942.000,1255.9998,N,07740.9996,E,NNA,03,47.5,925.0,-89.9,,,V*4F",Received,$GNGNS,172942.000,15.693888888888889,N,80.44333333333333,E,NNA,03,47.5,925.0,-89.9,,,V*4F,,,,,,,
23496,Feb 12 09:29:43,"Received: $GNGNS,172943.000,1255.9998,N,07740.9996,E,NNA,03,47.5,925.0,-89.9,,,V*4E",Received,$GNGNS,172943.000,15.693888888888889,N,80.44333333333333,E,NNA,03,47.5,925.0,-89.9,,,V*4E,,,,,,,
23509,Feb 12 09:29:44,"Received: $GNGNS,172944.000,1255.9998,N,07740.9996,E,NNA,03,47.0,925.0,-89.9,,,V*4C",Received,$GNGNS,172944.000,15.693888888888889,N,80.44333333333333,E,NNA,03,47.0,925.0,-89.9,,,V*4C,,,,,,,
23522,Feb 12 09:29:45,"Received: $GNGNS,172945.000,1255.9998,N,07740.9996,E,NNA,03,47.0,925.0,-89.9,,,V*4D",Received,$GNGNS,172945.000,15.693888888888889,N,80.44333333333333,E,NNA,03,47.0,925.0,-89.9,,,V*4D,,,,,,,
23535,Feb 12 09:29:46,"Received: $GNGNS,172946.000,1255.9998,N,07740.9996,E,NNA,03,47.0,925.0,-89.9,,,V*4E",Received,$GNGNS,172946.000,15.693888888888889,N,80.44333333333333,E,NNA,03,47.0,925.0,-89.9,,,V*4E,,,,,,,
23548,Feb 12 09:29:47,"Received: $GNGNS,172947.000,1255.9998,N,07740.9996,E,NNA,03,47.0,925.0,-89.9,,,V*4F",Received,$GNGNS,172947.000,15.693888888888889,N,80.44333333333333,E,NNA,03,47.0,925.0,-89.9,,,V*4F,,,,,,,
23561,Feb 12 09:29:48,"Received: $GNGNS,172948.000,1255.9998,N,07740.9996,E,NNA,03,46.8,925.0,-89.9,,,V*49",Received,$GNGNS,172948.000,15.693888888888889,N,80.44333333333333,E,NNA,03,46.8,925.0,-89.9,,,V*49,,,,,,,
23574,Feb 12 09:29:49,"Received: $GNGNS,172949.000,1255.9998,N,07740.9996,E,NNA,03,47.0,925.0,-89.9,,,V*41",Received,$GNGNS,172949.000,15.693888888888889,N,80.44333333333333,E,NNA,03,47.0,925.0,-89.9,,,V*41,,,,,,,
23587,Feb 12 09:29:50,"Received: $GNGNS,172950.000,1255.9998,N,07740.9996,E,NNA,03,45.5,925.0,-89.9,,,V*4E",Received,$GNGNS,172950.000,15.693888888888889,N,80.44333333333333,E,NNA,03,45.5,925.0,-89.9,,,V*4E,,,,,,,
23600,Feb 12 09:29:51,"Received: $GNGNS,172951.000,1255.9998,N,07740.9996,E,NNA,03,46.0,925.0,-89.9,,,V*49",Received,$GNGNS,172951.000,15.693888888888889,N,80.44333333333333,E,NNA,03,46.0,925.0,-89.9,,,V*49,,,,,,,
23615,Feb 12 09:29:52,"Received: $GNGNS,172952.000,1255.9998,N,07740.9996,E,NNA,03,46.0,925.0,-89.9,,,V*4A",Received,$GNGNS,172952.000,15.693888888888889,N,80.44333333333333,E,NNA,03,46.0,925.0,-89.9,,,V*4A,,,,,,,
23628,Feb 12 09:29:53,"Received: $GNGNS,172953.000,1255.9998,N,07740.9996,E,NNA,03,46.0,925.0,-89.9,,,V*4B",Received,$GNGNS,172953.000,15.693888888888889,N,80.44333333333333,E,NNA,03,46.0,925.0,-89.9,,,V*4B,,,,,,,
23641,Feb 12 09:29:54,"Received: $GNGNS,172954.000,1255.9998,N,07740.9996,E,NNA,03,46.0,925.0,-89.9,,,V*4C",Received,$GNGNS,172954.000,15.693888888888889,N,80.44333333333333,E,NNA,03,46.0,925.0,-89.9,,,V*4C,,,,,,,
23654,Feb 12 09:29:55,"Received: $GNGNS,172955.000,1255.9998,N,07740.9996,E,NNA,03,46.3,925.0,-89.9,,,V*4E",Received,$GNGNS,172955.000,15.693888888888889,N,80.44333333333333,E,NNA,03,46.3,925.0,-89.9,,,V*4E,,,,,,,
23667,Feb 12 09:29:56,"Received: $GNGNS,172956.000,1255.9998,N,07740.9996,E,NNA,03,46.3,925.0,-89.9,,,V*4D",Received,$GNGNS,172956.000,15.693888888888889,N,80.44333333333333,E,NNA,03,46.3,925.0,-89.9,,,V*4D,,,,,,,
23680,Feb 12 09:29:57,"Received: $GNGNS,172957.000,1255.9998,N,07740.9996,E,NNA,03,45.3,925.0,-89.9,,,V*4F",Received,$GNGNS,172957.000,15.693888888888889,N,80.44333333333333,E,NNA,03,45.3,925.0,-89.9,,,V*4F,,,,,,,
23693,Feb 12 09:29:58,"Received: $GNGNS,172958.000,1255.9998,N,07740.9996,E,NNA,03,45.3,925.0,-89.9,,,V*40",Received,$GNGNS,172958.000,15.693888888888889,N,80.44333333333333,E,NNA,03,45.3,925.0,-89.9,,,V*40,,,,,,,
23706,Feb 12 09:29:59,"Received: $GNGNS,172959.000,1255.9998,N,07740.9996,E,NNA,03,45.3,925.0,-89.9,,,V*41",Received,$GNGNS,172959.000,15.693888888888889,N,80.44333333333333,E,NNA,03,45.3,925.0,-89.9,,,V*41,,,,,,,
23719,Feb 12 09:30:00,"Received: $GNGNS,173000.000,1255.9998,N,07740.9996,E,NNA,03,46.8,925.0,-89.9,,,V*4D",Received,$GNGNS,173000.000,15.693888888888889,N,80.44333333333333,E,NNA,03,46.8,925.0,-89.9,,,V*4D,,,,,,,
23732,Feb 12 09:30:01,"Received: $GNGNS,173001.000,1255.9998,N,07740.9996,E,NNA,03,46.8,925.0,-89.9,,,V*4C",Received,$GNGNS,173001.000,15.693888888888889,N,80.44333333333333,E,NNA,03,46.8,925.0,-89.9,,,V*4C,,,,,,,
23747,Feb 12 09:30:02,"Received: $GNGNS,173002.000,1255.9998,N,07740.9996,E,NNA,03,44.3,925.0,-89.9,,,V*46",Received,$GNGNS,173002.000,15.693888888888889,N,80.44333333333333,E,NNA,03,44.3,925.0,-89.9,,,V*46,,,,,,,
23760,Feb 12 09:30:03,"Received: $GNGNS,173003.000,1255.9998,N,07740.9996,E,NNA,03,44.3,925.0,-89.9,,,V*47",Received,$GNGNS,173003.000,15.693888888888889,N,80.44333333333333,E,NNA,03,44.3,925.0,-89.9,,,V*47,,,,,,,
23773,Feb 12 09:30:04,"Received: $GNGNS,173004.000,1255.9998,N,07740.9996,E,NNA,03,44.5,925.0,-89.9,,,V*46",Received,$GNGNS,173004.000,15.693888888888889,N,80.44333333333333,E,NNA,03,44.5,925.0,-89.9,,,V*46,,,,,,,
23786,Feb 12 09:30:05,"Received: $GNGNS,173005.000,1255.9998,N,07740.9996,E,NNA,03,44.5,925.0,-89.9,,,V*47",Received,$GNGNS,173005.000,15.693888888888889,N,80.44333333333333,E,NNA,03,44.5,925.0,-89.9,,,V*47,,,,,,,
23799,Feb 12 09:30:06,"Received: $GNGNS,173006.000,1255.9998,N,07740.9996,E,NNA,03,44.5,925.0,-89.9,,,V*44",Received,$GNGNS,173006.000,15.693888888888889,N,80.44333333333333,E,NNA,03,44.5,925.0,-89.9,,,V*44,,,,,,,
23812,Feb 12 09:30:07,"Received: $GNGNS,173007.000,1255.9998,N,07740.9996,E,NNA,03,45.5,925.0,-89.9,,,V*44",Received,$GNGNS,173007.000,15.693888888888889,N,80.44333333333333,E,NNA,03,45.5,925.0,-89.9,,,V*44,,,,,,,
23825,Feb 12 09:30:08,"Received: $GNGNS,173008.000,1255.9998,N,07740.9996,E,NNA,03,45.5,925.0,-89.9,,,V*4B",Received,$GNGNS,173008.000,15.693888888888889,N,80.44333333333333,E,NNA,03,45.5,925.0,-89.9,,,V*4B,,,,,,,
23838,Feb 12 09:30:09,"Received: $GNGNS,173009.000,1255.9998,N,07740.9996,E,NNA,03,45.5,925.0,-89.9,,,V*4A",Received,$GNGNS,173009.000,15.693888888888889,N,80.44333333333333,E,NNA,03,45.5,925.0,-89.9,,,V*4A,,,,,,,
23851,Feb 12 09:30:10,"Received: $GNGNS,173010.000,1255.9998,N,07740.9996,E,NNA,03,45.5,925.0,-89.9,,,V*42",Received,$GNGNS,173010.000,15.693888888888889,N,80.44333333333333,E,NNA,03,45.5,925.0,-89.9,,,V*42,,,,,,,
23864,Feb 12 09:30:11,"Received: $GNGNS,173011.000,1255.9998,N,07740.9996,E,NNA,03,43.8,925.0,-89.9,,,V*48",Received,$GNGNS,173011.000,15.693888888888889,N,80.44333333333333,E,NNA,03,43.8,925.0,-89.9,,,V*48,,,,,,,
23879,Feb 12 09:30:12,"Received: $GNGNS,173012.000,1255.9998,N,07740.9996,E,NNA,03,43.8,925.0,-89.9,,,V*4B",Received,$GNGNS,173012.000,15.693888888888889,N,80.44333333333333,E,NNA,03,43.8,925.0,-89.9,,,V*4B,,,,,,,
23892,Feb 12 09:30:13,"Received: $GNGNS,173013.000,1255.9998,N,07740.9996,E,NNA,03,44.8,925.0,-89.9,,,V*4D",Received,$GNGNS,173013.000,15.693888888888889,N,80.44333333333333,E,NNA,03,44.8,925.0,-89.9,,,V*4D,,,,,,,
23905,Feb 12 09:30:14,"Received: $GNGNS,173014.000,1255.9998,N,07740.9996,E,NNA,03,44.8,925.0,-89.9,,,V*4A",Received,$GNGNS,173014.000,15.693888888888889,N,80.44333333333333,E,NNA,03,44.8,925.0,-89.9,,,V*4A,,,,,,,
23918,Feb 12 09:30:15,"Received: $GNGNS,173015.000,1255.9998,N,07740.9996,E,NNA,03,45.0,925.0,-89.9,,,V*42",Received,$GNGNS,173015.000,15.693888888888889,N,80.44333333333333,E,NNA,03,45.0,925.0,-89.9,,,V*42,,,,,,,
23931,Feb 12 09:30:16,"Received: $GNGNS,173016.000,1255.9998,N,07740.9996,E,NNA,03,44.5,925.0,-89.9,,,V*45",Received,$GNGNS,173016.000,15.693888888888889,N,80.44333333333333,E,NNA,03,44.5,925.0,-89.9,,,V*45,,,,,,,
23944,Feb 12 09:30:17,"Received: $GNGNS,173017.000,1255.9998,N,07740.9996,E,NNA,03,44.5,925.0,-89.9,,,V*44",Received,$GNGNS,173017.000,15.693888888888889,N,80.44333333333333,E,NNA,03,44.5,925.0,-89.9,,,V*44,,,,,,,
23957,Feb 12 09:30:18,"Received: $GNGNS,173018.000,1255.9998,N,07740.9996,E,NNA,03,44.0,925.0,-89.9,,,V*4E",Received,$GNGNS,173018.000,15.693888888888889,N,80.44333333333333,E,NNA,03,44.0,925.0,-89.9,,,V*4E,,,,,,,
23970,Feb 12 09:30:19,"Received: $GNGNS,173019.000,1255.9998,N,07740.9996,E,NNA,03,44.0,925.0,-89.9,,,V*4F",Received,$GNGNS,173019.000,15.693888888888889,N,80.44333333333333,E,NNA,03,44.0,925.0,-89.9,,,V*4F,,,,,,,
23983,Feb 12 09:30:20,"Received: $GNGNS,173020.000,1255.9998,N,07740.9996,E,NNA,03,43.3,925.0,-89.9,,,V*41",Received,$GNGNS,173020.000,15.693888888888889,N,80.44333333333333,E,NNA,03,43.3,925.0,-89.9,,,V*41,,,,,,,
23996,Feb 12 09:30:21,"Received: $GNGNS,173021.000,1255.9998,N,07740.9996,E,NNA,03,43.3,925.0,-89.9,,,V*40",Received,$GNGNS,173021.000,15.693888888888889,N,80.44333333333333,E,NNA,03,43.3,925.0,-89.9,,,V*40,,,,,,,
24011,Feb 12 09:30:22,"Received: $GNGNS,173022.000,1255.9998,N,07740.9996,E,NNA,03,43.3,925.0,-89.9,,,V*43",Received,$GNGNS,173022.000,15.693888888888889,N,80.44333333333333,E,NNA,03,43.3,925.0,-89.9,,,V*43,,,,,,,
24024,Feb 12 09:30:23,"Received: $GNGNS,173023.000,1255.9998,N,07740.9996,E,NNA,03,43.3,925.0,-89.9,,,V*42",Received,$GNGNS,173023.000,15.693888888888889,N,80.44333333333333,E,NNA,03,43.3,925.0,-89.9,,,V*42,,,,,,,
24037,Feb 12 09:30:24,"Received: $GNGNS,173024.000,1255.9998,N,07740.9996,E,NNA,03,43.5,925.0,-89.9,,,V*43",Received,$GNGNS,173024.000,15.693888888888889,N,80.44333333333333,E,NNA,03,43.5,925.0,-89.9,,,V*43,,,,,,,
24050,Feb 12 09:30:25,"Received: $GNGNS,173025.000,1255.9998,N,07740.9996,E,NNA,03,42.3,925.0,-89.9,,,V*45",Received,$GNGNS,173025.000,15.693888888888889,N,80.44333333333333,E,NNA,03,42.3,925.0,-89.9,,,V*45,,,,,,,
24063,Feb 12 09:30:26,"Received: $GNGNS,173026.000,1255.9998,N,07740.9996,E,NNA,03,42.5,925.0,-89.9,,,V*40",Received,$GNGNS,173026.000,15.693888888888889,N,80.44333333333333,E,NNA,03,42.5,925.0,-89.9,,,V*40,,,,,,,
24076,Feb 12 09:30:27,"Received: $GNGNS,173027.000,1255.9998,N,07740.9996,E,NNA,03,43.0,925.0,-89.9,,,V*45",Received,$GNGNS,173027.000,15.693888888888889,N,80.44333333333333,E,NNA,03,43.0,925.0,-89.9,,,V*45,,,,,,,
24089,Feb 12 09:30:28,"Received: $GNGNS,173028.000,1255.9998,N,07740.9996,E,NNA,03,43.0,925.0,-89.9,,,V*4A",Received,$GNGNS,173028.000,15.693888888888889,N,80.44333333333333,E,NNA,03,43.0,925.0,-89.9,,,V*4A,,,,,,,
24102,Feb 12 09:30:29,"Received: $GNGNS,173029.000,1255.9998,N,07740.9996,E,NNA,03,42.8,925.0,-89.9,,,V*42",Received,$GNGNS,173029.000,15.693888888888889,N,80.44333333333333,E,NNA,03,42.8,925.0,-89.9,,,V*42,,,,,,,
24115,Feb 12 09:30:30,"Received: $GNGNS,173030.000,1255.9998,N,07740.9996,E,NNA,03,42.8,925.0,-89.9,,,V*4A",Received,$GNGNS,173030.000,15.693888888888889,N,80.44333333333333,E,NNA,03,42.8,925.0,-89.9,,,V*4A,,,,,,,
24128,Feb 12 09:30:31,"Received: $GNGNS,173031.000,1255.9998,N,07740.9996,E,NNA,03,43.0,925.0,-89.9,,,V*42",Received,$GNGNS,173031.000,15.693888888888889,N,80.44333333333333,E,NNA,03,43.0,925.0,-89.9,,,V*42,,,,,,,
24143,Feb 12 09:30:32,"Received: $GNGNS,173032.000,1255.9998,N,07740.9996,E,NNA,03,43.0,925.0,-89.9,,,V*41",Received,$GNGNS,173032.000,15.693888888888889,N,80.44333333333333,E,NNA,03,43.0,925.0,-89.9,,,V*41,,,,,,,
24156,Feb 12 09:30:33,"Received: $GNGNS,173033.000,1255.9998,N,07740.9996,E,NNA,03,42.3,925.0,-89.9,,,V*42",Received,$GNGNS,173033.000,15.693888888888889,N,80.44333333333333,E,NNA,03,42.3,925.0,-89.9,,,V*42,,,,,,,
24169,Feb 12 09:30:34,"Received: $GNGNS,173034.000,1255.9998,N,07740.9996,E,NNA,03,41.3,925.0,-89.9,,,V*46",Received,$GNGNS,173034.000,15.693888888888889,N,80.44333333333333,E,NNA,03,41.3,925.0,-89.9,,,V*46,,,,,,,
24182,Feb 12 09:30:35,"Received: $GNGNS,173035.000,1255.9998,N,07740.9996,E,NNA,03,41.3,925.0,-89.9,,,V*47",Received,$GNGNS,173035.000,15.693888888888889,N,80.44333333333333,E,NNA,03,41.3,925.0,-89.9,,,V*47,,,,,,,
24195,Feb 12 09:30:36,"Received: $GNGNS,173036.000,1255.9998,N,07740.9996,E,NNA,03,42.3,925.0,-89.9,,,V*47",Received,$GNGNS,173036.000,15.693888888888889,N,80.44333333333333,E,NNA,03,42.3,925.0,-89.9,,,V*47,,,,,,,
24208,Feb 12 09:30:37,"Received: $GNGNS,173037.000,1255.9998,N,07740.9996,E,NNA,03,42.3,925.0,-89.9,,,V*46",Received,$GNGNS,173037.000,15.693888888888889,N,80.44333333333333,E,NNA,03,42.3,925.0,-89.9,,,V*46,,,,,,,
24221,Feb 12 09:30:38,"Received: $GNGNS,173038.000,1255.9998,N,07740.9996,E,NNA,03,42.0,925.0,-89.9,,,V*4A",Received,$GNGNS,173038.000,15.693888888888889,N,80.44333333333333,E,NNA,03,42.0,925.0,-89.9,,,V*4A,,,,,,,
24234,Feb 12 09:30:39,"Received: $GNGNS,173039.000,1255.9998,N,07740.9996,E,NNA,03,42.0,925.0,-89.9,,,V*4B",Received,$GNGNS,173039.000,15.693888888888889,N,80.44333333333333,E,NNA,03,42.0,925.0,-89.9,,,V*4B,,,,,,,
24247,Feb 12 09:30:40,"Received: $GNGNS,173040.000,1255.9998,N,07740.9996,E,NNA,03,41.0,925.0,-89.9,,,V*46",Received,$GNGNS,173040.000,15.693888888888889,N,80.44333333333333,E,NNA,03,41.0,925.0,-89.9,,,V*46,,,,,,,
24260,Feb 12 09:30:41,"Received: $GNGNS,173041.000,1255.9998,N,07740.9996,E,NNA,03,41.8,925.0,-89.9,,,V*4F",Received,$GNGNS,173041.000,15.693888888888889,N,80.44333333333333,E,NNA,03,41.8,925.0,-89.9,,,V*4F,,,,,,,
24275,Feb 12 09:30:42,"Received: $GNGNS,173042.000,1255.9998,N,07740.9996,E,NNA,03,41.8,925.0,-89.9,,,V*4C",Received,$GNGNS,173042.000,15.693888888888889,N,80.44333333333333,E,NNA,03,41.8,925.0,-89.9,,,V*4C,,,,,,,
24288,Feb 12 09:30:43,"Received: $GNGNS,173043.000,1255.9998,N,07740.9996,E,NNA,03,41.8,925.0,-89.9,,,V*4D",Received,$GNGNS,173043.000,15.693888888888889,N,80.44333333333333,E,NNA,03,41.8,925.0,-89.9,,,V*4D,,,,,,,
24301,Feb 12 09:30:44,"Received: $GNGNS,173044.000,1255.9998,N,07740.9996,E,NNA,03,41.8,925.0,-89.9,,,V*4A",Received,$GNGNS,173044.000,15.693888888888889,N,80.44333333333333,E,NNA,03,41.8,925.0,-89.9,,,V*4A,,,,,,,
